Store ID	Order ID	Customer ID	Delivery Date	Route Time	Planned Depart	Drop Nbr	Arrival Date	Latitude Customer	Longitude Customer	Latitude Store	Longitude Store	totes	Doorstep Time	Month	Day	Row Labels	5435	5884
5435	118033098	95960241	12/4/2015 12:19	5435DELVEH01A-20151204-0	12/4/2015 7:50	8	12/4/2015 12:03	0	0	0	0	14	701	12	4	14	80	33
5435	108797094	187200705	12/4/2015 12:43	5435DELVEH01A-20151204-0	12/4/2015 7:50	9	12/4/2015 12:30	0	0	0	0	10	637	12	4	15	71	40
5435	110604878	153850915	12/5/2015 2:20	5435DELVEH01A-20151204-1	12/4/2015 14:30	12	12/4/2015 20:45	0	0	0	0	4	963	12	5	16	72	23
5435	118646428	161384516	12/5/2015 2:21	5435DELVEH01A-20151204-1	12/4/2015 14:30	11	12/4/2015 20:18	0	0	0	0	8	1125	12	5	17	51	27
5435	119659225	24447285	12/5/2015 2:21	5435DELVEH01A-20151204-1	12/4/2015 14:30	13	12/4/2015 21:08	0	0	0	0	9	603	12	5	18	87	27
5435	119729214	161058284	12/5/2015 2:22	5435DELVEH01A-20151204-1	12/4/2015 14:30	15	12/4/2015 22:06	0	0	0	0	6	701	12	5	19	56	23
5435	119873556	111815083	12/5/2015 2:22	5435DELVEH01A-20151204-1	12/4/2015 14:30	10	12/4/2015 19:05	0	0	0	0	13	829	12	5	20	58	23
5435	119792141	26852947	12/4/2015 16:24	5435DELVEH01A-20151204-1	12/4/2015 14:30	1	12/4/2015 14:50	0	0	0	0	7	997	12	4	21	95	40
5435	118313421	153521782	12/4/2015 16:50	5435DELVEH01A-20151204-1	12/4/2015 14:30	2	12/4/2015 15:17	0	0	0	0	8	1061	12	4	22	86	43
5435	116036666	140995733	12/4/2015 17:12	5435DELVEH01A-20151204-1	12/4/2015 14:30	3	12/4/2015 15:36	0	0	0	0	9	829	12	4	23	70	34
5435	112238847	104730229	12/4/2015 17:56	5435DELVEH01A-20151204-1	12/4/2015 14:30	4	12/4/2015 15:59	0	0	0	0	8	829	12	4	26	46	15
5435	114206581	110645767	12/4/2015 18:20	5435DELVEH01A-20151204-1	12/4/2015 14:30	5	12/4/2015 16:14	0	0	0	0	12	829	12	4	27	55	26
5435	119797386	176048844	12/4/2015 19:11	5435DELVEH01A-20151204-1	12/4/2015 14:30	6	12/4/2015 16:55	0	0	0	0	9	765	12	4	28	49	32
5435	119881627	37443775	12/4/2015 19:41	5435DELVEH01A-20151204-1	12/4/2015 14:30	7	12/4/2015 18:00	0	0	0	0	6	997	12	4	29	93	24
5435	113593169	64507969	12/4/2015 20:20	5435DELVEH01A-20151204-1	12/4/2015 14:30	8	12/4/2015 18:30	0	0	0	0	9	637	12	4	30	86	22
5435	119560847	206265819	12/4/2015 20:41	5435DELVEH01A-20151204-1	12/4/2015 14:30	9	12/4/2015 18:47	0	0	0	0	6	603	12	4	31	43	26
5435	107522275	116264398	12/6/2015 5:50	5435DELVEH01A-20151205-0	12/5/2015 7:45	7	12/5/2015 11:01	0	0	0	0	14	1270	12	6	Grand Total	5883	2636
5435	111783026	110510756	12/6/2015 5:50	5435DELVEH01A-20151205-0	12/5/2015 7:45	10	12/5/2015 13:05	0	0	0	0	7	963	12	6			
5435	115270554	173906561	12/6/2015 5:50	5435DELVEH01A-20151205-0	12/5/2015 7:45	2	12/5/2015 8:27	0	0	0	0	9	1125	12	6			
5435	115493565	157078881	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	4	12/5/2015 9:30	0	0	0	0	14	1870	12	6			
5435	117708883	147033125	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	3	12/5/2015 9:01	0	0	0	0	8	893	12	6			
5435	118192156	205246545	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	9	12/5/2015 12:20	0	0	0	0	8	737	12	6			
5435	119335952	206302393	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	5	12/5/2015 10:13	0	0	0	0	9	801	12	6			
5435	119996843	27533499	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	6	12/5/2015 10:50	0	0	0	0	9	637	12	6			
5435	120009905	206865473	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	8	12/5/2015 11:59	0	0	0	0	7	703	12	6			
5435	120128097	110342310	12/6/2015 5:51	5435DELVEH01A-20151205-0	12/5/2015 7:45	1	12/5/2015 7:52	0	0	0	0	7	701	12	6			
5435	109177057	148941372	12/5/2015 15:31	5435DELVEH01A-20151205-1	12/5/2015 14:30	1	12/5/2015 14:40	0	0	0	0	12	829	12	5			
5435	120093587	206856287	12/5/2015 15:59	5435DELVEH01A-20151205-1	12/5/2015 14:30	2	12/5/2015 15:06	0	0	0	0	8	865	12	5			
5435	116264675	104530358	12/5/2015 16:46	5435DELVEH01A-20151205-1	12/5/2015 14:30	3	12/5/2015 15:44	0	0	0	0	11	1061	12	5			
5435	113137834	184012657	12/5/2015 17:32	5435DELVEH01A-20151205-1	12/5/2015 14:30	4	12/5/2015 16:17	0	0	0	0	8	637	12	5			
5435	120184820	153166077	12/5/2015 18:14	5435DELVEH01A-20151205-1	12/5/2015 14:30	5	12/5/2015 17:00	0	0	0	0	2	963	12	5			
5435	120207946	175220687	12/5/2015 19:00	5435DELVEH01A-20151205-1	12/5/2015 14:30	6	12/5/2015 17:28	0	0	0	0	5	963	12	5			
5435	115787032	57906423	12/5/2015 20:00	5435DELVEH01A-20151205-1	12/5/2015 14:30	7	12/5/2015 18:20	0	0	0	0	9	1125	12	5			
5435	120201802	115808855	12/5/2015 20:31	5435DELVEH01A-20151205-1	12/5/2015 14:30	8	12/5/2015 18:58	0	0	0	0	6	603	12	5			
5435	113092924	74192818	12/5/2015 21:02	5435DELVEH01A-20151205-1	12/5/2015 14:30	9	12/5/2015 19:22	0	0	0	0	8	701	12	5			
5435	119454932	85476260	12/5/2015 21:58	5435DELVEH01A-20151205-1	12/5/2015 14:30	10	12/5/2015 20:47	0	0	0	0	10	603	12	5			
5435	118436283	110344959	12/6/2015 8:25	5435DELVEH01A-20151206-0	12/6/2015 7:45	1	12/6/2015 8:20	0	0	0	0	12	765	12	6			
5435	105529127	108186161	12/6/2015 9:15	5435DELVEH01A-20151206-0	12/6/2015 7:45	2	12/6/2015 9:19	0	0	0	0	18	957	12	6			
5435	108021563	194916348	12/6/2015 9:56	5435DELVEH01A-20151206-0	12/6/2015 7:45	3	12/6/2015 9:56	0	0	0	0	6	737	12	6			
5435	120218779	149421792	12/6/2015 10:21	5435DELVEH01A-20151206-0	12/6/2015 7:45	4	12/6/2015 10:23	0	0	0	0	12	765	12	6			
5435	114575774	201289059	12/6/2015 10:59	5435DELVEH01A-20151206-0	12/6/2015 7:45	5	12/6/2015 11:53	0	0	0	0	14	765	12	6			
5435	120364014	144626205	12/6/2015 11:29	5435DELVEH01A-20151206-0	12/6/2015 7:45	6	12/6/2015 12:10	0	0	0	0	14	701	12	6			
5435	120193263	111244747	12/6/2015 11:52	5435DELVEH01A-20151206-0	12/6/2015 7:45	7	12/6/2015 12:30	0	0	0	0	9	893	12	6			
5435	116435141	164039926	12/6/2015 15:35	5435DELVEH01A-20151206-1	12/6/2015 14:30	1	12/6/2015 14:50	0	0	0	0	13	829	12	6			
5435	120562492	159241582	12/6/2015 16:07	5435DELVEH01A-20151206-1	12/6/2015 14:30	2	12/6/2015 15:28	0	0	0	0	10	1317	12	6			
5435	115516174	196663057	12/6/2015 16:50	5435DELVEH01A-20151206-1	12/6/2015 14:30	3	12/6/2015 16:40	0	0	0	0	12	1061	12	6			
5435	120552490	64800067	12/6/2015 17:23	5435DELVEH01A-20151206-1	12/6/2015 14:30	4	12/6/2015 17:16	0	0	0	0	8	637	12	6			
5435	118292270	79180713	12/6/2015 17:52	5435DELVEH01A-20151206-1	12/6/2015 14:30	5	12/6/2015 17:48	0	0	0	0	6	637	12	6			
5435	115684464	173037041	12/6/2015 18:32	5435DELVEH01A-20151206-1	12/6/2015 14:30	6	12/6/2015 18:20	0	0	0	0	8	1061	12	6			
5435	114265217	27278851	12/6/2015 19:06	5435DELVEH01A-20151206-1	12/6/2015 14:30	7	12/6/2015 18:54	0	0	0	0	7	701	12	6			
5435	115904669	111332240	12/6/2015 19:32	5435DELVEH01A-20151206-1	12/6/2015 14:30	8	12/6/2015 19:15	0	0	0	0	7	701	12	6			
5435	120582360	105754961	12/6/2015 19:59	5435DELVEH01A-20151206-1	12/6/2015 14:30	9	12/6/2015 19:37	0	0	0	0	11	701	12	6			
5435	117862339	64258050	12/6/2015 20:34	5435DELVEH01A-20151206-1	12/6/2015 14:30	10	12/6/2015 20:42	0	0	0	0	9	701	12	6			
5435	119810575	42916936	12/6/2015 21:08	5435DELVEH01A-20151206-1	12/6/2015 14:30	11	12/6/2015 21:16	0	0	0	0	11	701	12	6			
5435	118498733	176841095	12/7/2015 13:33	5435DELVEH01A-20151207-0	12/7/2015 7:45	9	12/7/2015 12:19	0	0	0	0	5	997	12	7			
5435	116779294	40932587	12/7/2015 13:59	5435DELVEH01A-20151207-0	12/7/2015 7:45	10	12/7/2015 12:40	0	0	0	0	10	1317	12	7			
5435	120410215	140979841	12/7/2015 8:38	5435DELVEH01A-20151207-0	12/7/2015 7:45	1	12/7/2015 7:55	0	0	0	0	5	963	12	7			
5435	119908123	40357541	12/7/2015 9:22	5435DELVEH01A-20151207-0	12/7/2015 7:45	2	12/7/2015 8:35	0	0	0	0	9	1381	12	7			
5435	117160902	194562285	12/7/2015 9:52	5435DELVEH01A-20151207-0	12/7/2015 7:45	3	12/7/2015 9:06	0	0	0	0	6	963	12	7			
5435	119277716	157158169	12/7/2015 10:31	5435DELVEH01A-20151207-0	12/7/2015 7:45	4	12/7/2015 9:41	0	0	0	0	9	1021	12	7			
5435	119749617	143329903	12/7/2015 11:08	5435DELVEH01A-20151207-0	12/7/2015 7:45	5	12/7/2015 10:02	0	0	0	0	5	603	12	7			
5435	115057514	68185158	12/7/2015 11:46	5435DELVEH01A-20151207-0	12/7/2015 7:45	6	12/7/2015 10:20	0	0	0	0	13	765	12	7			
5435	120102531	70815556	12/7/2015 12:14	5435DELVEH01A-20151207-0	12/7/2015 7:45	7	12/7/2015 10:45	0	0	0	0	10	765	12	7			
5435	120048399	155254324	12/7/2015 12:55	5435DELVEH01A-20151207-0	12/7/2015 7:45	8	12/7/2015 11:43	0	0	0	0	2	1020	12	7			
5435	111568228	23221812	12/7/2015 14:36	5435DELVEH01A-20151207-1	12/7/2015 14:30	1	12/7/2015 14:39	0	0	0	0	10	1381	12	7			
5435	120680942	102936143	12/7/2015 15:24	5435DELVEH01A-20151207-1	12/7/2015 14:30	2	12/7/2015 15:45	0	0	0	0	7	637	12	7			
5435	120835708	155704557	12/7/2015 16:10	5435DELVEH01A-20151207-1	12/7/2015 14:30	3	12/7/2015 16:53	0	0	0	0	4	997	12	7			
5435	115535862	178885719	12/7/2015 16:25	5435DELVEH01A-20151207-1	12/7/2015 14:30	4	12/7/2015 17:14	0	0	0	0	5	637	12	7			
5435	120203271	155135724	12/7/2015 17:01	5435DELVEH01A-20151207-1	12/7/2015 14:30	5	12/7/2015 17:50	0	0	0	0	8	1253	12	7			
5435	116486699	196648074	12/7/2015 17:28	5435DELVEH01A-20151207-1	12/7/2015 14:30	6	12/7/2015 18:18	0	0	0	0	6	1061	12	7			
5435	120817611	21740218	12/7/2015 18:18	5435DELVEH01A-20151207-1	12/7/2015 14:30	7	12/7/2015 18:58	0	0	0	0	7	701	12	7			
5435	114202243	171899153	12/7/2015 19:04	5435DELVEH01A-20151207-1	12/7/2015 14:30	8	12/7/2015 19:26	0	0	0	0	11	1061	12	7			
5435	120392842	86723367	12/7/2015 19:22	5435DELVEH01A-20151207-1	12/7/2015 14:30	9	12/7/2015 19:49	0	0	0	0	6	603	12	7			
5435	105449114	184155008	12/7/2015 19:41	5435DELVEH01A-20151207-1	12/7/2015 14:30	10	12/7/2015 20:35	0	0	0	0	6	963	12	7			
5435	120809564	159133386	12/7/2015 20:16	5435DELVEH01A-20151207-1	12/7/2015 14:30	11	12/7/2015 21:11	0	0	0	0	8	1125	12	7			
5435	92525163	171413382	12/7/2015 20:46	5435DELVEH01A-20151207-1	12/7/2015 14:30	12	12/7/2015 21:40	0	0	0	0	6	637	12	7			
5435	120310351	177593609	12/7/2015 21:09	5435DELVEH01A-20151207-1	12/7/2015 14:30	13	12/7/2015 22:03	0	0	0	0	4	997	12	7			
5435	113702090	182323365	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	1	12/8/2015 14:56	0	0	0	0	6	603	12	9			
5435	114780058	159120608	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	11	12/8/2015 21:47	0	0	0	0	4	603	12	9			
5435	118180013	33919449	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	7	12/8/2015 18:51	0	0	0	0	8	637	12	9			
5435	118275152	158774230	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	3	12/8/2015 16:09	0	0	0	0	8	1189	12	9			
5435	118405478	37458721	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	4	12/8/2015 17:06	0	0	0	0	10	701	12	9			
5435	118945165	102230342	12/9/2015 4:00	5435DELVEH01A-20151208-1	12/8/2015 14:30	8	12/8/2015 19:30	0	0	0	0	5	637	12	9			
5435	119767987	194562285	12/9/2015 4:01	5435DELVEH01A-20151208-1	12/8/2015 14:30	2	12/8/2015 15:26	0	0	0	0	4	885	12	9			
5435	120940714	207302118	12/9/2015 4:01	5435DELVEH01A-20151208-1	12/8/2015 14:30	10	12/8/2015 21:23	0	0	0	0	9	865	12	9			
5435	121065589	207423293	12/9/2015 4:01	5435DELVEH01A-20151208-1	12/8/2015 14:30	9	12/8/2015 20:49	0	0	0	0	4	660	12	9			
5435	121114112	207423844	12/9/2015 4:01	5435DELVEH01A-20151208-1	12/8/2015 14:30	6	12/8/2015 18:27	0	0	0	0	9	1225	12	9			
5435	121278938	161384516	12/9/2015 4:01	5435DELVEH01A-20151208-1	12/8/2015 14:30	5	12/8/2015 18:05	0	0	0	0	7	1061	12	9			
5435	121463220	154000936	12/9/2015 8:25	5435DELVEH01A-20151209-0	12/9/2015 7:45	1	12/9/2015 8:03	0	0	0	0	13	957	12	9			
5435	121469526	63343203	12/9/2015 9:24	5435DELVEH01A-20151209-0	12/9/2015 7:45	2	12/9/2015 8:43	0	0	0	0	9	1125	12	9			
5435	121600048	208112260	12/9/2015 9:45	5435DELVEH01A-20151209-0	12/9/2015 7:45	3	12/9/2015 9:07	0	0	0	0	5	637	12	9			
5435	119991013	197272267	12/9/2015 10:28	5435DELVEH01A-20151209-0	12/9/2015 7:45	4	12/9/2015 9:36	0	0	0	0	8	1317	12	9			
5435	121723143	28605529	12/9/2015 10:56	5435DELVEH01A-20151209-0	12/9/2015 7:45	5	12/9/2015 10:02	0	0	0	0	13	1125	12	9			
5435	114050090	136039865	12/9/2015 11:26	5435DELVEH01A-20151209-0	12/9/2015 7:45	6	12/9/2015 10:43	0	0	0	0	9	997	12	9			
5435	802745	13352513	12/9/2015 11:53	5435DELVEH01A-20151209-0	12/9/2015 7:45	9	12/9/2015 13:24	0	0	0	0	4	703	12	9			
5435	121579239	31540374	12/9/2015 12:12	5435DELVEH01A-20151209-0	12/9/2015 7:45	7	12/9/2015 11:59	0	0	0	0	9	701	12	9			
5435	121687992	32435703	12/9/2015 12:49	5435DELVEH01A-20151209-0	12/9/2015 7:45	8	12/9/2015 12:39	0	0	0	0	10	765	12	9			
5435	119097279	183062571	12/9/2015 14:55	5435DELVEH01A-20151209-1	12/9/2015 14:30	1	12/9/2015 14:50	0	0	0	0	4	963	12	9			
